name,error,posterior_std_err
log_flux_r_nmgy,-0.07262343633343304,0.022571985209337463
log_flux_r_nmgy,-0.3756331682443919,0.03761091845491373
log_flux_r_nmgy,-0.01692697407403454,0.011427391868148304
log_flux_r_nmgy,-0.767478517961709,0.08868771418584313
log_flux_r_nmgy,-0.019785097318066214,0.010013955780550563
log_flux_r_nmgy,0.5284031867364034,0.2018178892655592
log_flux_r_nmgy,-0.015586616718703317,0.029113129614229183
log_flux_r_nmgy,0.2868980134000063,0.07439567496816941
log_flux_r_nmgy,-4.6383945061734266e-5,0.0100033872737602
log_flux_r_nmgy,-0.2951269410464863,0.04908601230134366
log_flux_r_nmgy,-0.0009243943160104351,0.02976318301830491
log_flux_r_nmgy,-0.7691259344046273,0.13314099071146746
log_flux_r_nmgy,0.3726378075564139,0.18243163050493455
log_flux_r_nmgy,-0.13262639656974406,0.04157148520007278
log_flux_r_nmgy,0.15975606904816253,0.06655392464742907
log_flux_r_nmgy,-0.011260397084647433,0.02019806326963057
log_flux_r_nmgy,-0.0886282172394643,0.07350826647900577
log_flux_r_nmgy,-0.021986900870585746,0.026198813576404148
log_flux_r_nmgy,0.06372988057037066,0.02207855666723394
log_flux_r_nmgy,0.004031622593775097,0.0100005300444759
log_flux_r_nmgy,0.008583659221737872,0.010003759382210738
log_flux_r_nmgy,-0.1213922849530602,0.16418285517278358
log_flux_r_nmgy,-0.04889396959398673,0.15881741001570057
log_flux_r_nmgy,-0.0004252436951635019,0.010007980731211012
log_flux_r_nmgy,0.11115153474346795,0.07899861824955227
log_flux_r_nmgy,0.004642509650296667,0.010001096719333653
log_flux_r_nmgy,-0.05688690928129092,0.07594371049401091
log_flux_r_nmgy,0.18040563076476995,0.06959467139242574
log_flux_r_nmgy,-0.15024018314473686,0.04965743169329576
log_flux_r_nmgy,0.01377550761669033,0.04931995089188129
log_flux_r_nmgy,-0.014056357423381183,0.010005586330797804
log_flux_r_nmgy,-0.10830788568886027,0.06953683485487162
log_flux_r_nmgy,0.1775398153534048,0.017277850165620418
log_flux_r_nmgy,0.02022946229661593,0.015608259598097297
log_flux_r_nmgy,0.17130600833354492,0.01638998013766463
log_flux_r_nmgy,-0.20151096005627828,0.13923063472997624
log_flux_r_nmgy,0.00370118265064745,0.010001468706832497
log_flux_r_nmgy,0.008527856037391146,0.015328799419446709
log_flux_r_nmgy,0.12951042456325956,0.1370576435328196
log_flux_r_nmgy,-0.023850859118708767,0.02270536169925764
log_flux_r_nmgy,0.08131413419325395,0.03571592273045007
log_flux_r_nmgy,-0.02706559638441819,0.010013931592825136
log_flux_r_nmgy,-0.01873655878685712,0.1115103267728256
log_flux_r_nmgy,-0.10348870213166728,0.03970761257775058
log_flux_r_nmgy,-0.015041741247197163,0.013661052095604448
log_flux_r_nmgy,-0.028259150503852803,0.11242966210332916
log_flux_r_nmgy,-0.1095851227556881,0.03700375942014558
log_flux_r_nmgy,-0.7593160409764397,0.12697174895342095
log_flux_r_nmgy,0.006997072706013796,0.01000205556035606
log_flux_r_nmgy,-0.4111184513486291,0.0531125395517655
log_flux_r_nmgy,0.04385897757304957,0.015155878157515328
log_flux_r_nmgy,0.015438675816479508,0.15839850576668008
log_flux_r_nmgy,0.012770686189141678,0.010006687169728915
log_flux_r_nmgy,-1.5003705167310586,0.1775451793036808
log_flux_r_nmgy,0.09644772539751745,0.034101361258194914
log_flux_r_nmgy,0.1909445748477364,0.020777582389881852
log_flux_r_nmgy,0.002106340194807821,0.010003462344445184
log_flux_r_nmgy,-0.0006770337247736791,0.010001601087763658
log_flux_r_nmgy,0.2727009197362358,0.10534918784212452
log_flux_r_nmgy,-0.13891588972407365,0.08532294595916932
log_flux_r_nmgy,-0.5567685618118312,0.11220998640964802
log_flux_r_nmgy,-0.018646099321823595,0.01002114552318102
log_flux_r_nmgy,-0.010221315695398303,0.010057711628300403
log_flux_r_nmgy,-0.0024201196320723373,0.016810603794780568
log_flux_r_nmgy,0.03173538575390733,0.010007468428836245
log_flux_r_nmgy,-0.02665420977422217,0.010047057119220736
log_flux_r_nmgy,0.06799137262529165,0.010012650274868432
log_flux_r_nmgy,-0.019439455319867793,0.016833596848364264
log_flux_r_nmgy,0.007314297398200109,0.010023345747794205
log_flux_r_nmgy,-0.10890442984249427,0.050930774302065135
log_flux_r_nmgy,-0.015549225714129644,0.012734671479528928
log_flux_r_nmgy,-0.4692452402986351,0.18435273760426396
log_flux_r_nmgy,0.005099575350255403,0.01001480836909761
log_flux_r_nmgy,0.00015292171570324697,0.010003180619268952
log_flux_r_nmgy,-0.03043467537845479,0.01159463017139078
log_flux_r_nmgy,-0.21213313425615532,0.049640015771483234
log_flux_r_nmgy,-0.016662677363107115,0.010023445999589696
log_flux_r_nmgy,0.0793259109298255,0.0358145497307793
log_flux_r_nmgy,-0.059026663457755646,0.032462260023842594
log_flux_r_nmgy,-0.03514215944023036,0.010007824699226255
log_flux_r_nmgy,-0.3479233759419431,0.04680164935788492
