ra,dec,is_star,gal_frac_dev,gal_axis_ratio,gal_radius_px,gal_angle_deg,flux_r_nmgy,color_ug,color_gr,color_ri,color_iz,log_flux_r_stderr,color_ug_stderr,color_gr_stderr,color_ri_stderr,color_iz_stderr
0.5358946987372506,0.6272919796607143,0.0050136007281371565,0.01730176061398345,0.08815657491602423,1.4723302703635774,165.44935298479157,7.0625098888696325,-0.1277119239959053,1.1600859660386824,0.5956684167916464,-0.18004412175217688,0.022571985209337463,0.12072515311809122,0.06663840281138789,0.031143124004394097,0.11692644439951282
0.5443714783971733,0.5510080998295854,0.005059540503685532,0.4051899889206621,0.8085503455419744,3.9752206457091344,42.99046091098619,0.6798301069760457,-3.6994295192789206,0.6572632036198288,0.240274342821646,0.7797185575086765,0.03761091845491373,0.037991304674352785,0.03784165274447231,0.30929440123182333,0.5091560267134866
0.45567807208036026,0.4424669055439708,0.9949816990483128,0.02149270778742396,0.06969963367578655,0.06157018422872857,155.00077944013725,8.767908697215379,2.6415744601534925,1.1212413231977063,0.3806121189513014,0.25907947337273474,0.011427391868148304,0.3324623113846514,0.03239926956709406,0.016435287860822274,0.036577984803120314
0.4700838905302827,0.4733239080545138,0.005250869788726337,0.010165837791376165,0.9887819408035,4.280727275762345,77.37541783055627,1.8844224869204544,0.4826276672950147,-0.24385338963154995,0.1307570495727611,0.2796555310306239,0.08868771418584313,0.28024050027324837,0.10595903649941855,0.19643290622965603,0.37259858143409785
0.4926310966448326,0.4525573821657231,0.9949841110160834,0.02899037287096251,0.08913150798628139,0.056293646106046744,69.82381669957715,5.809439341825643,1.278127705095704,2.013116219118496,1.564734013631277,1.0725100534401155,0.010013955780550563,0.4204505168568717,0.09811373234308993,0.010020960666754033,0.01251281410300253
0.5241579133378657,0.5630889506347272,0.012139540798234202,0.013060849315792432,0.010539540342288708,0.19124178284453497,147.5690574671694,0.3680905468657163,1.1604119434026927,1.0409117620487898,0.32908433398042186,0.41852405115226954,0.2018178892655592,0.8670606977282338,0.3170967298982554,0.1798538062705081,0.29244346176741154
0.5099660527739543,0.4461841317279918,0.9949461684516516,0.018738045809119912,0.049438959981650675,0.0903027115237425,36.811641626934914,3.0023826013983417,1.434342290545466,1.2511725715661155,0.25760722257355795,0.2154249280055165,0.029113129614229183,0.465289748375464,0.08417735202956661,0.044757222002833656,0.08132078339359301
0.5581064613356297,0.5420092479157181,0.838001061092787,0.12451450874498134,0.6931364991550774,0.5400553417231683,129.05573016529752,0.8055459204133153,0.9182530164472916,0.5590229191264929,0.765281007937821,-0.0872727663887183,0.07439567496816941,0.42429761025980134,0.15632847782456005,0.09982504450554472,0.2594015597857563
0.4503108781072435,0.45373772625774256,0.99499443994842,0.02780534306289415,0.08356233166048427,0.02998450685200472,58.82919616349978,30.24143948626448,0.6668639086252632,0.31051233676675954,-0.21554214067042923,1.2710162155263127,0.0100033872737602,0.026781392412915023,0.01002153110941959,0.010029583110427558,0.011935994960087608
0.5943018047710324,0.523029672889504,0.0051150180241920995,0.9896715511545704,0.8125011846800043,2.4374782896226974,136.4349454500842,2.101695887315351,-2.10597553793343,0.9363279985624384,-0.2840038856779349,0.30686604516203325,0.04908601230134366,0.05929134459148081,0.05642484344960193,0.1780541169522344,0.383900576249857
0.4608291008300891,0.48160255243184347,0.005004822695615236,0.27930283723663807,0.6600818356396905,1.827771679562487,2.236693694498888,2.1191325464104565,-2.9552610755322997,2.715738893202012,1.6424261820482204,-1.02473789244838,0.02976318301830491,0.10148122557124024,0.09988149277572927,0.032745164292473275,0.25874300130532857
0.48020465347212465,0.4759347614963455,0.008198567691379445,0.9608673630656434,0.98723933050744,1.8301361792354809,11.87276319610128,0.4445140538573736,0.4360101950686861,1.9807434718084809,0.9163441215090202,1.7024744222751558,0.13314099071146746,0.9661166578522488,0.5662857251606257,0.14278954382235065,0.1699383756240143
0.44486114827854495,0.4280832214410474,0.11445386018470102,0.010113495780617102,0.012004016609822725,0.08581835443736234,31.291125091564652,0.6073009831234927,0.9742293667504284,2.2815863021226477,-1.208521488609195,0.65940775977122,0.18243163050493455,0.949810990003602,0.5757026362622618,0.4387557645496109,0.7018460865564519
0.5810902379480003,0.5753646315383563,0.005096304402396746,0.4125826653066243,0.4608764713716797,2.022928637003117,65.84612275919648,2.537588963119457,0.4889527050343076,0.11556851504961148,0.6259076087438659,0.6893023986521296,0.04157148520007278,0.18725093162583029,0.06648369436948219,0.06507896793866472,0.1256654875565884
0.5094946736159588,0.5993011174827999,0.005002065731334248,0.010048431828321804,0.5558681737769214,1.824833226116202,45.10120391342186,3.270391397960778,0.7564940997119507,4.107172060939204,-2.5606554490535576,0.8714716950721453,0.06655392464742907,0.9953489091906388,0.7052083134662074,0.5308444905832012,0.7351834446117308
0.5177073257426728,0.5900010376156064,0.454656775243982,0.010106478665426466,0.4554524495515784,0.25309354399713374,47.28832414393776,2.612474524107232,0.3881702248303575,0.5180829659508355,1.207376233632715,-0.09037369889779612,0.02019806326963057,0.14315681881297165,0.05406121907983695,0.024340333500047256,0.08074617445280903
0.46431693572542626,0.5256455902690242,0.34716632912392453,0.9892386230939096,0.010549726462383571,0.07859668787625561,57.099936425579955,0.8993142970334371,1.4166751764349712,0.03863359631786352,0.31391356117301866,0.22007441874435685,0.07350826647900577,0.4812026595700042,0.10235747045227724,0.13271659548045495,0.268116345638824
0.516174625915576,0.4511635713309849,0.005029126003510388,0.664607957871552,0.34646994941297926,1.812091442184341,120.3028195734293,5.544656918286975,1.102394444843281,0.5143543297229751,0.2330416407643003,0.23416135002554472,0.026198813576404148,0.2173457355711787,0.048068915983494935,0.0457682858441242,0.11906123539083777
0.5639076081100663,0.5158933073499274,0.005008696227416982,0.3731448501356413,0.5900277871377353,2.448040585022605,83.03119571187912,2.138938204165877,-0.3075295597282573,1.667918343019652,2.2147661155457783,-0.8978359035049461,0.02207855666723394,0.3998151563595218,0.2673447741510086,0.02254749263862857,0.16461235836410373
0.5559036911752451,0.4245237714811584,0.994999175666513,0.011852391335269797,0.02800865477919401,0.017341766803724,9.257893581685522,22.14304074514187,1.0037072941738965,0.6852360181714943,0.3750722729687652,0.25044061285585606,0.0100005300444759,0.05332753769373089,0.012130281499397853,0.010003910911786942,0.01955027790807936
0.4881000511816372,0.5320762025102274,0.9949833716060298,0.030509427047121507,0.5547875203473682,0.1718762421204533,71.8987258876563,28.85711776632348,0.997939628127213,0.4514688790521877,0.24146918288747987,0.06597179282515062,0.010003759382210738,0.03542473111456892,0.010042641767568876,0.010023238868539864,0.019821944471489578
0.4893498547542585,0.4728769397202409,0.9355432148197992,0.014625683919406713,0.01343180316901657,0.060527674353068314,126.14677964598036,0.4225409583667907,1.540437023679642,0.6494189950808238,0.2546495535273045,0.139192963851615,0.16418285517278358,0.16098544737720774,0.0553511561911685,0.04088655358206157,0.0532533595091349
0.5697900453124611,0.6337640218604927,0.8615435659139357,0.983266674000328,0.9873006172206708,0.6330042667111447,32.523137066961795,0.4181361299433327,1.0718956556351262,0.6153824192077089,0.3697487251046994,0.6475269014031717,0.15881741001570057,0.5585641496964041,0.260038723424714,0.21141175329053935,0.3622434568906072
0.576259359930197,0.5791455652220987,0.005001012194539103,0.30727622544333005,0.6006413028221458,1.0489752996161112,119.11044609402612,22.038553138491913,-3.201866344962566,1.0668400135646046,-0.09135030665596128,1.1604492536912776,0.010007980731211012,0.010017462810550302,0.010015484460207776,0.011801465055075329,0.017701675952500412
0.6053999119586153,0.4974195714158314,0.0050217327915527505,0.06033578835550363,0.989223788279736,3.6203357662622766,166.31073978877998,1.6865074788640024,-1.5642298981736698,0.48832354213401685,0.04288903964950562,0.37550633224640967,0.07899861824955227,0.09243248817980115,0.0893428518414554,0.18932449901182943,0.36527450859135846
0.5942283188652301,0.4913090557162019,0.994997894007156,0.01574880480285463,0.08447470364656623,0.030179683724643365,1.819726945807588,157.46986011942323,-0.08654126889323877,0.5433933489991567,-0.2075452007715004,0.33113972215284454,0.010001096719333653,0.01004816947688733,0.010003856417744584,0.01000448755841602,0.010038410480325834
0.47637561166547576,0.419666504909851,0.005049788114556388,0.010092286419068189,0.4197102891732832,1.8691484896386776,32.85029914833061,1.685285204381628,-0.3913174338378962,1.2565006620090848,0.5954043907734315,0.4387794524350887,0.07594371049401091,0.311784449914066,0.1850472739149332,0.09239706345995144,0.18674426748612585
0.4617915707358009,0.5342897865723216,0.1029205183025471,0.9896353875071646,0.31237675487177247,0.5390927549889124,78.83153915598227,1.346977073265777,0.07325445294050512,1.0009351190627935,0.233764036130724,0.39158660813545865,0.06959467139242574,0.30370328499874394,0.14672860728796366,0.09865965434462792,0.20064319016568055
0.5270382314765943,0.4579780839393027,0.005123520345782633,0.9891007894829368,0.627498811660663,0.7661665599957201,101.09618653568674,1.452440091422114,-2.0346297713785706,1.287976600326509,0.29189456152202103,0.7859844214818352,0.04965743169329576,0.07243566642925331,0.06862899165626653,0.0926136826392206,0.16640734998447065
0.6057801519219115,0.4747882840743965,0.005044253988915973,0.7471932920120316,0.36239067615840864,1.3095038013248543,13.867697179218233,3.5360279972827344,1.389082604148406,0.8402582131631943,-0.3122928908762237,0.5177229528639629,0.04931995089188129,0.5498294484626414,0.40582332407536226,0.10846617788341,0.5957795073428948
0.46469266463120307,0.6341862581325095,0.9949872880537558,0.04954241159416694,0.8380883901970954,0.3885145876570556,64.65342829419195,9.111358756314278,0.9335278132725636,-0.38248809503467734,1.752962072633954,0.6119928931222791,0.010005586330797804,0.04400336526921287,0.011003333377617988,0.01000998019168154,0.011508423930289693
0.46747410279141866,0.5567082697617738,0.9582265833300404,0.019890216226212176,0.020621372298418587,0.06872071134965103,43.15023827087404,0.7663976000730951,-0.4263046064411268,1.4870255358123536,1.0207211049843254,0.4504923812511752,0.06953683485487162,0.3811125863442189,0.23704080844211908,0.07885164283868466,0.14331612950904485
0.603961468224979,0.46829626034443567,0.0050008405396798055,0.12305182920188656,0.1543147759360508,0.8157122761975973,163.10739431170242,0.3841948548732948,-0.5039075192757139,-2.443089403096682,3.5242251964105193,-3.1910222490728,0.017277850165620418,0.040889568945491214,0.0252679251906148,0.023733413590581183,0.6850797515910185
